knn,comp,acc,f_score,roc,time
20,20,0.8504,0.852,0.8505,4.934
20,20,0.8504,0.8487,0.851,3.409
20,20,0.8431,0.8491,0.8426,3.6311
20,20,0.865,0.8645,0.8655,5.4707
20,20,0.8394,0.8346,0.8405,2.941
20,20,0.8358,0.8315,0.8367,4.763
20,20,0.865,0.8664,0.8651,7.674
20,20,0.8102,0.7953,0.8122,4.644
20,20,0.8796,0.8791,0.8801,8.474
20,20,0.8723,0.8708,0.8729,2.403
20,20,0.792,0.8143,0.7897,5.982
20,20,0.8394,0.8268,0.8414,4.754
20,20,0.8869,0.8889,0.8869,2.815
20,20,0.8577,0.8539,0.8586,2.712
20,20,0.7956,0.8014,0.7954,3.239
20,20,0.8394,0.8321,0.8408,4.45
20,20,0.8577,0.8539,0.8586,5.132
20,20,0.8467,0.8409,0.8479,2.766
20,20,0.865,0.8655,0.8653,2.934
20,20,0.854,0.8551,0.8543,3.383
20,20,0.8723,0.8736,0.8724,3.729
20,20,0.8723,0.8708,0.8729,6.763
20,20,0.865,0.8664,0.8651,3.726
20,20,0.8686,0.8714,0.8686,5.2298
20,20,0.8504,0.852,0.8505,3.769
21,20,0.865,0.856,0.8667,3.044
21,20,0.8686,0.8696,0.8689,4.548
21,20,0.8467,0.8456,0.8473,4.3
21,20,0.8759,0.8768,0.8762,3.4889
21,20,0.8759,0.8741,0.8767,7.5889
21,20,0.8321,0.8203,0.834,3.8942
21,20,0.8796,0.8826,0.8794,4.2636
21,20,0.8759,0.8786,0.8759,5.41
21,20,0.8832,0.8857,0.8832,6.481
21,20,0.8431,0.8436,0.8434,3.372
21,20,0.9015,0.9004,0.9021,3.886
21,20,0.8759,0.8702,0.8773,5.426
21,20,0.8212,0.8165,0.8221,4.617
21,20,0.854,0.8582,0.8538,3.684
21,20,0.8358,0.8375,0.8359,2.639
21,20,0.8577,0.855,0.8585,2.364
21,20,0.865,0.8645,0.8655,4.145
21,20,0.854,0.8571,0.8539,5.326
21,20,0.8431,0.8436,0.8434,3.674
21,20,0.8394,0.8254,0.8416,3.6947
21,20,0.8869,0.8905,0.8866,2.942
21,20,0.8175,0.8311,0.8162,2.8865
21,20,0.854,0.8496,0.8551,4.9371
21,20,0.8285,0.8142,0.8305,4.046
21,20,0.8285,0.8253,0.8293,3.967
21,20,0.8358,0.8315,0.8367,4.948
21,20,0.8686,0.8732,0.8682,3.756
21,20,0.8577,0.855,0.8585,3.588
21,20,0.8504,0.8464,0.8513,3.6865
21,20,0.865,0.8635,0.8656,4.8151
21,20,0.8467,0.8467,0.8471,4.192
21,20,0.8613,0.8671,0.8608,3.346
21,20,0.8613,0.8613,0.8617,4.84
21,20,0.8248,0.8168,0.8262,2.677
21,20,0.854,0.8551,0.8543,4.2716
21,20,0.8723,0.8789,0.8715,5.597
21,20,0.8577,0.8602,0.8577,3.927
21,20,0.7701,0.7675,0.7707,2.768
21,20,0.8759,0.8759,0.8763,3.5875
21,20,0.8759,0.8794,0.8757,3.8057
21,20,0.8467,0.8397,0.8481,3.8086
21,20,0.854,0.8592,0.8536,2.7799
21,20,0.8467,0.85,0.8466,4.1344
21,20,0.8869,0.8889,0.8869,3.423
21,20,0.9088,0.911,0.9086,2.112
21,20,0.8212,0.8,0.8239,3.603
21,20,0.8832,0.8806,0.8841,5.3751
21,20,0.8431,0.8448,0.8432,3.4
21,20,0.8285,0.8278,0.8289,3.932
21,20,0.8321,0.8271,0.8332,5.376
22,20,0.8577,0.8592,0.8578,3.338
22,20,0.8869,0.8864,0.8874,4.13
22,20,0.8285,0.8226,0.8296,3.156
22,20,0.8613,0.8652,0.8611,4.278
22,20,0.8066,0.8191,0.8054,4.1959
22,20,0.8321,0.8175,0.8343,3.1151
22,20,0.8686,0.8714,0.8686,5.6228
22,20,0.8686,0.8667,0.8693,5.114
22,20,0.8905,0.8944,0.8901,5.862
22,20,0.8942,0.8953,0.8943,3.36
22,20,0.8577,0.8612,0.8575,6.1489
22,20,0.8686,0.8657,0.8695,3.9014
22,20,0.8832,0.8912,0.882,3.357
22,20,0.8577,0.8571,0.8582,3.926
22,20,0.8723,0.8727,0.8726,2.7777
22,20,0.854,0.854,0.8544,4.4651
22,20,0.8394,0.8429,0.8393,2.36
22,20,0.8942,0.893,0.8948,3.0668
22,20,0.8394,0.8346,0.8405,4.046
22,20,0.8504,0.8498,0.8509,4.847
22,20,0.8504,0.8441,0.8517,3.395
22,20,0.8759,0.8803,0.8755,3.006
22,20,0.8577,0.8571,0.8582,3.602
22,20,0.8285,0.8127,0.8307,4.034
22,20,0.865,0.8614,0.8659,4.635
22,20,0.8686,0.8714,0.8686,3.9389
22,20,0.8066,0.7764,0.8099,5.032
22,20,0.8686,0.8705,0.8687,2.501
22,20,0.8686,0.8676,0.8692,4.627
22,20,0.8686,0.8696,0.8689,2.452
22,20,0.8613,0.8613,0.8617,3.795
22,20,0.8358,0.8302,0.8369,3.445
22,20,0.8613,0.8652,0.8611,2.933
22,20,0.8577,0.8592,0.8578,5.555
22,20,0.8723,0.8718,0.8728,2.551
22,20,0.8723,0.8754,0.8721,3.3395
22,20,0.8796,0.8826,0.8794,2.389
22,20,0.854,0.8496,0.8551,3.394
22,20,0.8504,0.852,0.8505,6.142
22,20,0.8431,0.8436,0.8434,4.4926
22,20,0.8504,0.853,0.8504,2.4409
22,20,0.8321,0.838,0.8317,5.424
22,20,0.8504,0.8453,0.8515,2.648
22,20,0.8723,0.8699,0.8731,3.497
22,20,0.8759,0.8777,0.876,4.5049
22,20,0.8686,0.8714,0.8686,4.0539
22,20,0.8394,0.8417,0.8395,3.7919
22,20,0.8796,0.8809,0.8797,3.153
22,20,0.8504,0.853,0.8504,3.734
22,20,0.8248,0.7966,0.8283,5.2647
23,20,0.865,0.8645,0.8655,4.421
23,20,0.8467,0.8456,0.8473,4.333
23,20,0.865,0.8674,0.865,3.7348
23,20,0.854,0.8582,0.8538,3.227
23,20,0.865,0.8625,0.8658,3.206
23,20,0.792,0.7782,0.7937,3.1971
23,20,0.8577,0.855,0.8585,5.742
23,20,0.854,0.8561,0.8541,3.308
23,20,0.8613,0.8603,0.8619,4.073
23,20,0.854,0.8551,0.8543,6.16
23,20,0.865,0.8625,0.8658,2.3194
23,20,0.8686,0.8657,0.8695,4.1703
23,20,0.8686,0.8705,0.8687,4.98
23,20,0.8504,0.8476,0.8512,3.3812
23,20,0.8686,0.8686,0.869,4.597
23,20,0.865,0.8645,0.8655,3.1603
23,20,0.854,0.8507,0.8549,3.843
23,20,0.8394,0.8417,0.8395,3.363
23,20,0.8613,0.8633,0.8614,2.9478
23,20,0.8869,0.8864,0.8874,5.313
23,20,0.865,0.8635,0.8656,4.528
23,20,0.8394,0.837,0.8401,3.237
23,20,0.854,0.8551,0.8543,2.7021
23,20,0.8832,0.8873,0.8828,3.0639
23,20,0.8759,0.8777,0.876,4.0598
23,20,0.8686,0.8696,0.8689,3.8409
23,20,0.8723,0.8797,0.8713,3.002
23,20,0.8248,0.8209,0.8257,3.395
23,20,0.865,0.8604,0.8661,2.571
23,20,0.8577,0.8517,0.859,3.833
23,20,0.8613,0.8613,0.8617,2.7399
23,20,0.8796,0.8782,0.8802,4.297
23,20,0.8431,0.834,0.8447,1.8049
23,20,0.8504,0.8541,0.8502,2.736
23,20,0.8613,0.8603,0.8619,4.0682
23,20,0.865,0.8655,0.8653,2.752
23,20,0.8613,0.8633,0.8614,4.431
23,20,0.8759,0.8786,0.8759,3.509
23,20,0.8577,0.855,0.8585,4.771
23,20,0.8613,0.8582,0.8622,5.7139
23,20,0.8504,0.8509,0.8507,3.8195
23,20,0.8759,0.8777,0.876,5.63
23,20,0.8869,0.8873,0.8872,2.558
23,20,0.8577,0.8592,0.8578,2.362
23,20,0.8942,0.8938,0.8947,3.719
23,20,0.8285,0.8351,0.828,3.736
23,20,0.8723,0.8727,0.8726,3.826
23,20,0.8504,0.8476,0.8512,3.86
23,20,0.8212,0.8048,0.8234,2.8978
23,20,0.8577,0.8602,0.8577,2.771
24,20,0.8248,0.8222,0.8255,2.437
24,20,0.8613,0.8633,0.8614,2.61
24,20,0.8467,0.8511,0.8465,3.688
24,20,0.8796,0.8817,0.8796,3.45
24,20,0.854,0.8529,0.8546,3.444
24,20,0.8248,0.8154,0.8263,3.644
24,20,0.865,0.8655,0.8653,7.5994
24,20,0.8613,0.869,0.8604,2.803
24,20,0.8358,0.841,0.8354,2.507
24,20,0.8686,0.8723,0.8684,2.111
24,20,0.8869,0.8864,0.8874,4.71
24,20,0.8686,0.8696,0.8689,2.602
24,20,0.8796,0.8834,0.8793,3.213
24,20,0.8175,0.8,0.8198,4.055
24,20,0.8467,0.8456,0.8473,4.366
24,20,0.8431,0.8436,0.8434,4.72
24,20,0.8504,0.853,0.8504,3.218
24,20,0.8832,0.8857,0.8832,4.473
24,20,0.8723,0.8736,0.8724,3.468
24,20,0.8723,0.8746,0.8723,3.968
24,20,0.8796,0.8809,0.8797,2.586
24,20,0.8613,0.8643,0.8612,5.325
24,20,0.8796,0.8834,0.8793,3.967
24,20,0.8613,0.8623,0.8616,3.131
24,20,0.8285,0.8213,0.8297,2.677
24,20,0.8394,0.837,0.8401,4.313
24,20,0.8394,0.8417,0.8395,3.303
24,20,0.8467,0.8478,0.847,2.717
24,20,0.8577,0.8612,0.8575,4.179
24,20,0.8869,0.8897,0.8867,3.3351
24,20,0.8613,0.8613,0.8617,3.0511
24,20,0.8796,0.8817,0.8796,3.3599
24,20,0.8577,0.8632,0.8572,2.481
24,20,0.8832,0.8832,0.8836,2.651
24,20,0.8577,0.8582,0.858,3.593
24,20,0.8613,0.8662,0.8609,2.948
24,20,0.8832,0.8815,0.884,3.7939
24,20,0.8686,0.8696,0.8689,4.8974
24,20,0.8723,0.8727,0.8726,5.7343
24,20,0.9015,0.9039,0.9013,2.046
24,20,0.865,0.8655,0.8653,4.5716
24,20,0.8759,0.8794,0.8757,2.973
24,20,0.865,0.8625,0.8658,4.243
24,20,0.8394,0.8346,0.8405,2.646
24,20,0.8321,0.8296,0.8328,3.7935
24,20,0.865,0.8635,0.8656,3.733
24,20,0.8431,0.8401,0.8439,3.266
24,20,0.854,0.8561,0.8541,3.9275
24,20,0.8759,0.8731,0.8768,4.269
24,20,0.8723,0.8754,0.8721,4.0817
25,20,0.8504,0.8464,0.8513,2.7928
25,20,0.8723,0.8727,0.8726,5.448
25,20,0.8504,0.852,0.8505,3.9135
25,20,0.8394,0.8406,0.8397,3.959
25,20,0.854,0.8496,0.8551,3.723
25,20,0.8431,0.8491,0.8426,4.7
25,20,0.8686,0.8714,0.8686,3
25,20,0.8613,0.8643,0.8612,1.937
25,20,0.9015,0.9046,0.9012,2.872
25,20,0.8577,0.8651,0.8569,2.678
25,20,0.8212,0.8048,0.8234,3.596
25,20,0.8467,0.8489,0.8468,4.037
25,20,0.7226,0.7266,0.7227,3.562
25,20,0.854,0.854,0.8544,2.6311
25,20,0.854,0.854,0.8544,2.8601
25,20,0.9051,0.9097,0.9044,2.867
25,20,0.7701,0.7692,0.7705,5.143
25,20,0.8686,0.8676,0.8692,3.052
25,20,0.865,0.8664,0.8651,3.8216
25,20,0.8504,0.8541,0.8502,3.945
25,20,0.7993,0.8136,0.798,4.416
25,20,0.8504,0.8464,0.8513,3.492
25,20,0.8504,0.852,0.8505,2.9362
25,20,0.8504,0.8509,0.8507,5.481
25,20,0.8212,0.8048,0.8234,3.1231
25,20,0.7701,0.7948,0.7678,4.559
25,20,0.8285,0.8291,0.8288,4.398
25,20,0.854,0.8485,0.8552,2.471
25,20,0.8394,0.8429,0.8393,2.827
25,20,0.8577,0.8622,0.8574,4.429
25,20,0.8796,0.8817,0.8796,2.829
25,20,0.8394,0.8462,0.8389,3.7391
25,20,0.8832,0.8832,0.8836,4.064
25,20,0.8394,0.8406,0.8397,3.974
25,20,0.8467,0.8478,0.847,3.613
25,20,0.8248,0.811,0.8268,4.565
25,20,0.8796,0.885,0.8789,3.074
25,20,0.8905,0.8897,0.8911,5.614
25,20,0.8212,0.835,0.8197,5.405
25,20,0.865,0.8702,0.8645,1.9439
25,20,0.8723,0.8727,0.8726,3.1691
25,20,0.854,0.854,0.8544,5.021
25,20,0.854,0.8519,0.8547,4.692
25,20,0.865,0.8664,0.8651,3.501
25,20,0.8686,0.8686,0.869,3.722
25,20,0.854,0.8529,0.8546,4.1261
25,20,0.8431,0.8425,0.8436,2.265
25,20,0.8394,0.8394,0.8398,4.26
25,20,0.8686,0.8714,0.8686,3.837
25,20,0.8175,0.8276,0.8166,3.786
1,21,0.7445,0.693,0.7486,25.536
1,21,0.7409,0.7078,0.7437,27.76
1,21,0.7555,0.71,0.7593,27.67
1,21,0.7263,0.6753,0.7301,29.982
1,21,0.7482,0.716,0.751,27.689
1,21,0.7445,0.6818,0.7492,25.1601
1,21,0.719,0.6778,0.7221,25.148
1,21,0.7007,0.6095,0.7062,24.485
1,21,0.7372,0.6814,0.7414,25.232
1,21,0.7409,0.6844,0.7451,25.149
1,21,0.7774,0.7448,0.7805,26.7075
1,21,0.7336,0.6812,0.7375,24.9727
1,21,0.7445,0.7009,0.7481,25.466
1,21,0.7664,0.7265,0.77,27.7421
1,21,0.7591,0.7295,0.7619,29.076
1,21,0.8212,0.8032,0.8236,26.275
1,21,0.6971,0.621,0.7018,27.294
1,21,0.7847,0.7511,0.788,24.6869
1,21,0.792,0.7554,0.7956,25.049
1,21,0.7555,0.6941,0.7602,27.001
1,21,0.7336,0.684,0.7374,24.602
1,21,0.7701,0.7319,0.7736,25.6531
1,21,0.7482,0.696,0.7523,25.362
1,21,0.7956,0.7627,0.799,24.891
1,21,0.6898,0.6256,0.6939,24.682
1,21,0.719,0.6608,0.7231,25.108
1,21,0.719,0.6516,0.7236,27.125
1,21,0.7226,0.6577,0.7271,26.469
1,21,0.6971,0.6029,0.7026,24.283
1,21,0.6898,0.5972,0.6951,25.817
1,21,0.7956,0.7627,0.799,37.553
1,21,0.7263,0.6445,0.7317,27.914
1,21,0.7153,0.6953,0.7171,25.304
1,21,0.6606,0.6109,0.6637,28.532
1,21,0.6898,0.632,0.6936,24.9731
1,21,0.781,0.7414,0.7848,25.0565
1,21,0.7153,0.625,0.7209,28.427
1,21,0.7007,0.6404,0.7047,25.178
1,21,0.7482,0.7013,0.752,25.0126
1,21,0.781,0.7521,0.784,24.901
1,21,0.781,0.7345,0.7852,25.161
1,21,0.7153,0.6422,0.7201,26.305
1,21,0.7299,0.7016,0.7324,25.6968
1,21,0.6934,0.6075,0.6986,25.386
1,21,0.7628,0.7303,0.7658,27.943
1,21,0.719,0.6578,0.7232,29.1991
1,21,0.7263,0.6667,0.7305,24.5792
1,21,0.7518,0.7119,0.7552,27.01
1,21,0.7628,0.7111,0.7671,25.19
1,21,0.7956,0.7607,0.7992,24.564
2,21,0.8504,0.8476,0.8512,30.523
2,21,0.8467,0.8444,0.8474,30.483
2,21,0.854,0.84,0.8563,21.105
2,21,0.8577,0.8494,0.8593,42.6455
2,21,0.8577,0.8592,0.8578,25.129
2,21,0.9088,0.9064,0.9098,30.4888
2,21,0.8796,0.8791,0.8801,22.057
2,21,0.865,0.8625,0.8658,19.63
2,21,0.865,0.8593,0.8663,33.0662
2,21,0.8504,0.8561,0.8499,17.7476
2,21,0.8504,0.8429,0.8518,27.821
2,21,0.8796,0.8834,0.8793,48.177
2,21,0.8321,0.8296,0.8328,33.8455
2,21,0.8321,0.8189,0.8341,26.464
2,21,0.8796,0.8745,0.8809,34.614
2,21,0.8796,0.8817,0.8796,42.1181
2,21,0.7956,0.7956,0.796,14.4361
2,21,0.8285,0.8171,0.8302,58.127
2,21,0.865,0.8702,0.8645,42.498
2,21,0.8467,0.8433,0.8476,35.623
2,21,0.8029,0.8029,0.8033,27.127
2,21,0.8686,0.8686,0.869,28.9329
2,21,0.8723,0.8718,0.8728,27.507
2,21,0.8613,0.8593,0.862,19.87
2,21,0.854,0.8485,0.8552,30.688
2,21,0.8175,0.8201,0.8176,26.989
2,21,0.8467,0.8478,0.847,25.367
2,21,0.8285,0.8278,0.8289,24.0876
2,21,0.8285,0.8097,0.831,15.06
2,21,0.8723,0.8659,0.8737,17.255
2,21,0.8212,0.8178,0.822,25.741
2,21,0.8467,0.8456,0.8473,28.526
2,21,0.8613,0.8516,0.8632,38.007
2,21,0.8832,0.8806,0.8841,31.041
2,21,0.8759,0.8722,0.877,44.05
2,21,0.8613,0.8593,0.862,31.7264
2,21,0.8613,0.8652,0.8611,33.728
2,21,0.8577,0.8622,0.8574,36.35
2,21,0.8723,0.8718,0.8728,18.682
2,21,0.854,0.8611,0.8533,41.825
2,21,0.8394,0.8451,0.839,25.6001
2,21,0.8029,0.8,0.8036,26.743
2,21,0.8066,0.7922,0.8085,15.423
2,21,0.8504,0.8487,0.851,31.013
2,21,0.8467,0.8421,0.8478,43.194
2,21,0.8796,0.8817,0.8796,28.943
2,21,0.8686,0.8714,0.8686,27.351
2,21,0.8832,0.8779,0.8846,23.6121
2,21,0.865,0.8683,0.8648,24.1881
2,21,0.8796,0.8791,0.8801,22.6921
3,21,0.8613,0.8516,0.8632,19.2853
3,21,0.865,0.8655,0.8653,29.542
3,21,0.8832,0.8841,0.8835,20.879
3,21,0.854,0.8507,0.8549,22.739
3,21,0.854,0.8519,0.8547,18.5411
3,21,0.8394,0.8321,0.8408,11.569
3,21,0.8285,0.8185,0.8301,18.701
3,21,0.8358,0.8339,0.8364,11.141
3,21,0.8978,0.8963,0.8986,22.684
3,21,0.865,0.8538,0.8671,19.2599
3,21,0.8796,0.88,0.8799,43.3641
3,21,0.8869,0.8881,0.887,21.921
3,21,0.8942,0.9003,0.8932,19.9559
3,21,0.8796,0.8826,0.8794,16.195
3,21,0.854,0.8507,0.8549,19.225
3,21,0.865,0.8763,0.8634,16.448
3,21,0.8686,0.8714,0.8686,14.2169
3,21,0.8869,0.8864,0.8874,20.878
3,21,0.8577,0.8612,0.8575,14.8419
3,21,0.8796,0.8791,0.8801,19.072
3,21,0.865,0.8604,0.8661,26.3211
3,21,0.8686,0.8657,0.8695,18.0769
3,21,0.8723,0.8699,0.8731,23.871
3,21,0.8869,0.8942,0.8858,12.7199
3,21,0.9015,0.9018,0.9018,13.215
3,21,0.8832,0.8857,0.8832,19.7915
3,21,0.8504,0.8429,0.8518,17.3511
3,21,0.8504,0.8405,0.8521,19.0911
3,21,0.8869,0.8873,0.8872,29.7432
3,21,0.854,0.8507,0.8549,23.098
3,21,0.8759,0.8712,0.8771,23.06
3,21,0.8869,0.8873,0.8872,30.0504
3,21,0.8942,0.8938,0.8947,9.858
3,21,0.8139,0.8198,0.8135,10.872
3,21,0.9088,0.9077,0.9094,11.5635
3,21,0.9015,0.9032,0.9015,17.127
3,21,0.8905,0.8951,0.89,18.848
3,21,0.8431,0.847,0.8429,15.26
3,21,0.8467,0.85,0.8466,17.964
3,21,0.8723,0.8718,0.8728,10.373
3,21,0.8723,0.8708,0.8729,11.237
3,21,0.8759,0.875,0.8765,18.9509
3,21,0.8759,0.875,0.8765,19.266
3,21,0.854,0.8561,0.8541,20.677
3,21,0.8686,0.8714,0.8686,30.047
3,21,0.8832,0.8832,0.8836,18.5101
3,21,0.8285,0.8327,0.8283,19.0039
3,21,0.8686,0.8657,0.8695,22.64
3,21,0.8832,0.8857,0.8832,17.721
3,21,0.8832,0.8815,0.884,19.82
4,21,0.8905,0.8897,0.8911,9.9954
4,21,0.8869,0.8848,0.8877,9.0281
4,21,0.8796,0.8782,0.8802,13.021
4,21,0.8467,0.8521,0.8463,22.727
4,21,0.8759,0.8731,0.8768,9.37
4,21,0.8796,0.8773,0.8804,10.574
4,21,0.8759,0.8811,0.8754,10.5681
4,21,0.8613,0.8652,0.8611,14.267
4,21,0.8942,0.8945,0.8945,11.71
4,21,0.8942,0.8961,0.8942,15.382
4,21,0.8431,0.839,0.844,12.951
4,21,0.9088,0.9135,0.908,14.247
4,21,0.8723,0.8638,0.874,10.812
4,21,0.854,0.8507,0.8549,24.724
4,21,0.8613,0.8707,0.8601,18.0048
4,21,0.9015,0.9059,0.9009,12.887
4,21,0.8504,0.8498,0.8509,16.239
4,21,0.8905,0.8872,0.8916,10.9061
4,21,0.8759,0.8731,0.8768,11.715
4,21,0.8577,0.8517,0.859,14.56
4,21,0.8504,0.853,0.8504,18.7399
4,21,0.8431,0.8532,0.842,17.48
4,21,0.8832,0.8841,0.8835,15.095
4,21,0.8796,0.8782,0.8802,7.2241
4,21,0.8686,0.8676,0.8692,12.5191
4,21,0.8869,0.8864,0.8874,8.8739
4,21,0.9197,0.922,0.9195,21.9449
4,21,0.8759,0.8768,0.8762,10.159
4,21,0.8285,0.8278,0.8289,18.385
4,21,0.8869,0.8873,0.8872,21.2133
4,21,0.8905,0.8944,0.8901,17.8919
4,21,0.8832,0.8769,0.8848,15.3087
4,21,0.8504,0.8417,0.852,21.0179
4,21,0.8869,0.8905,0.8866,21.748
4,21,0.8723,0.8679,0.8734,25.3139
4,21,0.9088,0.9071,0.9096,13.907
4,21,0.8431,0.8365,0.8443,16.208
4,21,0.8978,0.8993,0.8979,9.972
4,21,0.865,0.8625,0.8658,13.6499
4,21,0.9124,0.9137,0.9125,15.48
4,21,0.8102,0.8169,0.8098,12.253
4,21,0.9015,0.9025,0.9017,18.947
4,21,0.8759,0.8777,0.876,15.937
4,21,0.8577,0.855,0.8585,10.947
4,21,0.8796,0.8791,0.8801,14.651
4,21,0.8467,0.8372,0.8484,13.0019
4,21,0.8358,0.8364,0.8361,14.154
4,21,0.854,0.845,0.8557,10.248
4,21,0.8978,0.8963,0.8986,19.1919
4,21,0.9015,0.9053,0.901,10.2521
5,21,0.8759,0.8768,0.8762,15.692
5,21,0.8942,0.8922,0.895,16.28
5,21,0.9161,0.9176,0.9161,17.6326
5,21,0.927,0.9301,0.9265,17.003
5,21,0.8759,0.875,0.8765,14.651
5,21,0.9124,0.9172,0.9116,22.6204
5,21,0.8942,0.8997,0.8934,8.208
5,21,0.9051,0.9058,0.9054,9.237
5,21,0.8942,0.9003,0.8932,30.1
5,21,0.8759,0.8741,0.8767,8.686
5,21,0.8832,0.8857,0.8832,10.082
5,21,0.9161,0.9158,0.9166,10.762
5,21,0.8978,0.8939,0.899,14.601
5,21,0.8978,0.8939,0.899,16.214
5,21,0.8796,0.8726,0.8812,14.218
5,21,0.865,0.8582,0.8664,7.8
5,21,0.8905,0.8905,0.8909,8.658
5,21,0.8978,0.8971,0.8984,15.249
5,21,0.8832,0.8824,0.8838,15.837
5,21,0.865,0.8614,0.8659,9.894
5,21,0.8869,0.8839,0.8878,20.821
5,21,0.8978,0.8993,0.8979,15.376
5,21,0.854,0.8551,0.8543,9.24
5,21,0.9051,0.9051,0.9055,16.199
5,21,0.8832,0.8779,0.8846,11.834
5,21,0.8686,0.8636,0.8698,15.1439
5,21,0.8613,0.8643,0.8612,15.4711
5,21,0.8832,0.8815,0.884,7.453
5,21,0.8978,0.8971,0.8984,11.745
5,21,0.8796,0.8834,0.8793,20.483
5,21,0.8796,0.8834,0.8793,17.1491
5,21,0.9015,0.9011,0.902,7.1215
5,21,0.8686,0.8594,0.8705,17.245
5,21,0.8796,0.8809,0.8797,10.223
5,21,0.9051,0.9058,0.9054,13.427
5,21,0.8723,0.8689,0.8732,9.514
5,21,0.9015,0.9039,0.9013,9.861
5,21,0.8942,0.893,0.8948,13.467
5,21,0.8832,0.876,0.8849,17.1341
5,21,0.8759,0.8794,0.8757,13.185
5,21,0.8796,0.8755,0.8807,17.1205
5,21,0.9051,0.9071,0.9051,6.791
5,21,0.8869,0.8848,0.8877,15.28
5,21,0.8869,0.8848,0.8877,21.9174
5,21,0.8504,0.8417,0.852,20.996
5,21,0.8832,0.8889,0.8825,12.764
5,21,0.8978,0.8978,0.8982,18.073
5,21,0.8723,0.8659,0.8737,11.7835
5,21,0.9088,0.9104,0.9088,13.5598
5,21,0.9051,0.9071,0.9051,11.982
6,21,0.8577,0.8434,0.8601,16.0169
6,21,0.8905,0.8897,0.8911,14.501
6,21,0.9197,0.9214,0.9197,8.5721
6,21,0.854,0.8425,0.856,14.45
6,21,0.8869,0.8856,0.8875,9.7219
6,21,0.9197,0.9203,0.92,9.3311
6,21,0.8832,0.8881,0.8827,7.973
6,21,0.9051,0.9051,0.9055,13.497
6,21,0.8869,0.8848,0.8877,20.087
6,21,0.9197,0.9209,0.9198,7.507
6,21,0.8759,0.8759,0.8763,12.892
6,21,0.9051,0.9085,0.9047,10.217
6,21,0.8869,0.8856,0.8875,14.9169
6,21,0.8723,0.8708,0.8729,8.8081
6,21,0.8613,0.8527,0.863,17.21
6,21,0.865,0.8571,0.8666,6.271
6,21,0.9088,0.9064,0.9098,15.624
6,21,0.854,0.8485,0.8552,9.741
6,21,0.8832,0.8788,0.8844,13.796
6,21,0.8978,0.8955,0.8987,11.8188
6,21,0.8686,0.8723,0.8684,17.736
6,21,0.8978,0.8986,0.8981,6.1394
6,21,0.8759,0.8731,0.8768,12.675
6,21,0.865,0.8582,0.8664,12.374
6,21,0.8978,0.9,0.8978,11.1371
6,21,0.8942,0.8945,0.8945,15.824
6,21,0.8905,0.8905,0.8909,18.443
6,21,0.9161,0.9176,0.9161,8.932
6,21,0.8978,0.8971,0.8984,8.6138
6,21,0.8905,0.8913,0.8908,17.7819
6,21,0.9051,0.9065,0.9052,8.3479
6,21,0.8686,0.8676,0.8692,12.117
6,21,0.8832,0.8841,0.8835,7.398
6,21,0.8796,0.8809,0.8797,9.716
6,21,0.8796,0.8764,0.8805,13.967
6,21,0.8942,0.8968,0.894,11.4305
6,21,0.865,0.8674,0.865,12.909
6,21,0.8796,0.8791,0.8801,13.805
6,21,0.8942,0.8945,0.8945,11.791
6,21,0.854,0.8519,0.8547,10.937
6,21,0.8869,0.8856,0.8875,5.664
6,21,0.8832,0.8779,0.8846,11.371
6,21,0.9015,0.8996,0.9023,10.082
6,21,0.8759,0.8794,0.8757,13.178
6,21,0.9124,0.9118,0.913,11.9369
6,21,0.865,0.8614,0.8659,8.1021
6,21,0.9124,0.9143,0.9124,6.58
6,21,0.8832,0.8824,0.8838,7.9739
6,21,0.9015,0.9011,0.902,6.568
6,21,0.8978,0.8993,0.8979,12.152
7,21,0.8723,0.8699,0.8731,7.576
7,21,0.854,0.8361,0.8568,10.1244
7,21,0.8686,0.8615,0.8701,7.902
7,21,0.8759,0.8692,0.8775,11.4371
7,21,0.8832,0.8841,0.8835,8.763
7,21,0.8796,0.8764,0.8805,9.729
7,21,0.9088,0.9097,0.909,8.346
7,21,0.8905,0.8872,0.8916,11.3462
7,21,0.8723,0.8754,0.8721,10.339
7,21,0.8978,0.8939,0.899,9.254
7,21,0.8759,0.8672,0.8778,7.53
7,21,0.8723,0.8797,0.8713,9.183
7,21,0.8869,0.8897,0.8867,5.726
7,21,0.8905,0.8905,0.8909,5.921
7,21,0.8577,0.8622,0.8574,8.164
7,21,0.8905,0.8913,0.8908,9.344
7,21,0.9015,0.9018,0.9018,10.406
7,21,0.9015,0.9025,0.9017,12.493
7,21,0.9015,0.8989,0.9025,10.85
7,21,0.8723,0.8659,0.8737,9.49
7,21,0.8759,0.8777,0.876,10.529
7,21,0.8905,0.8897,0.8911,10.565
7,21,0.8942,0.8922,0.895,6.705
7,21,0.8759,0.8682,0.8776,10.726
7,21,0.8796,0.8791,0.8801,13.9761
7,21,0.8869,0.8864,0.8874,7.0633
7,21,0.9051,0.903,0.906,6.2593
7,21,0.8723,0.8763,0.872,6.505
7,21,0.8796,0.8764,0.8805,9.456
7,21,0.8942,0.8953,0.8943,5.386
7,21,0.8796,0.8745,0.8809,10.0465
7,21,0.8869,0.8881,0.887,13.371
7,21,0.8869,0.8848,0.8877,9.437
7,21,0.9051,0.9065,0.9052,9.385
