knn; number components; acc score; f1 score; roc score; time
8,0000;16,0000;0,8504;0,8441;0,8517;5,2480
8,0000;16,0000;0,8540;0,8507;0,8549;7,9370
8,0000;16,0000;0,8431;0,8436;0,8434;11,0030
8,0000;16,0000;0,8650;0,8693;0,8647;4,5578
8,0000;16,0000;0,8723;0,8780;0,8716;10,6490
8,0000;16,0000;0,8723;0,8736;0,8724;6,1510
8,0000;16,0000;0,8577;0,8592;0,8578;9,7847
8,0000;16,0000;0,8832;0,8881;0,8827;10,8841
8,0000;16,0000;0,8394;0,8382;0,8400;8,5680
8,0000;16,0000;0,7482;0,7612;0,7473;12,4308
8,0000;16,0000;0,8905;0,8929;0,8905;11,0060
8,0000;16,0000;0,8759;0,8777;0,8760;8,1710
8,0000;16,0000;0,8504;0,8476;0,8512;7,5540
8,0000;16,0000;0,8869;0,8920;0,8862;7,0550
8,0000;16,0000;0,8796;0,8791;0,8801;7,9366
8,0000;16,0000;0,8431;0,8448;0,8432;5,5970
8,0000;16,0000;0,8869;0,8856;0,8875;4,5470
8,0000;16,0000;0,8942;0,8975;0,8939;8,7060
8,0000;16,0000;0,8504;0,8464;0,8513;8,2021
8,0000;16,0000;0,8613;0,8633;0,8614;6,8919
8,0000;16,0000;0,8467;0,8444;0,8474;6,3500
8,0000;16,0000;0,8467;0,8444;0,8474;11,9590
8,0000;16,0000;0,8759;0,8777;0,8760;10,9830
8,0000;16,0000;0,8431;0,8352;0,8445;6,4560
8,0000;16,0000;0,8686;0,8696;0,8689;5,7420
8,0000;16,0000;0,8467;0,8409;0,8479;6,3200
8,0000;16,0000;0,8723;0,8727;0,8726;7,7291
8,0000;16,0000;0,7920;0,8014;0,7913;5,6310
8,0000;16,0000;0,8613;0,8652;0,8611;11,3030
8,0000;16,0000;0,8650;0,8664;0,8651;5,6859
8,0000;16,0000;0,8723;0,8746;0,8723;9,3041
8,0000;16,0000;0,8759;0,8803;0,8755;12,3490
8,0000;16,0000;0,8431;0,8327;0,8448;7,2770
8,0000;16,0000;0,8759;0,8777;0,8760;5,9153
8,0000;16,0000;0,8467;0,8531;0,8462;8,2410
8,0000;16,0000;0,8650;0,8645;0,8655;10,1420
8,0000;16,0000;0,8540;0,8551;0,8543;9,4280
8,0000;16,0000;0,8504;0,8561;0,8499;11,4830
8,0000;16,0000;0,8540;0,8529;0,8546;7,6650
8,0000;16,0000;0,8540;0,8485;0,8552;5,2620
8,0000;16,0000;0,8723;0,8746;0,8723;8,5820
9,0000;16,0000;0,8504;0,8453;0,8515;10,0890
9,0000;16,0000;0,8759;0,8786;0,8759;5,1290
9,0000;16,0000;0,8504;0,8541;0,8502;8,5410
9,0000;16,0000;0,7847;0,8040;0,7829;6,0970
9,0000;16,0000;0,8613;0,8671;0,8608;9,7351
9,0000;16,0000;0,8686;0,8750;0,8679;7,3710
9,0000;16,0000;0,8650;0,8645;0,8655;7,5948
9,0000;16,0000;0,8285;0,8278;0,8289;8,4379
9,0000;16,0000;0,8723;0,8708;0,8729;5,8010
9,0000;16,0000;0,8723;0,8780;0,8716;5,6750
9,0000;16,0000;0,8686;0,8741;0,8681;4,6231
9,0000;16,0000;0,8905;0,8958;0,8898;6,2550
9,0000;16,0000;0,8394;0,8406;0,8397;12,9600
9,0000;16,0000;0,8759;0,8786;0,8759;4,7465
9,0000;16,0000;0,8504;0,8476;0,8512;5,6200
9,0000;16,0000;0,8540;0,8551;0,8543;3,8620
9,0000;16,0000;0,8431;0,8401;0,8439;6,2600
9,0000;16,0000;0,8139;0,8031;0,8155;6,6621
9,0000;16,0000;0,8577;0,8571;0,8582;7,8870
9,0000;16,0000;0,8613;0,8643;0,8612;9,0580
9,0000;16,0000;0,8686;0,8676;0,8692;9,9790
9,0000;16,0000;0,8942;0,9017;0,8929;5,6040
9,0000;16,0000;0,7883;0,7929;0,7882;4,7400
9,0000;16,0000;0,8869;0,8873;0,8872;7,9220
9,0000;16,0000;0,8540;0,8529;0,8546;5,4751
9,0000;16,0000;0,8504;0,8441;0,8517;6,0920
9,0000;16,0000;0,8869;0,8889;0,8869;9,4350
9,0000;16,0000;0,8978;0,8971;0,8984;7,8332
9,0000;16,0000;0,8942;0,8968;0,8940;11,8887
9,0000;16,0000;0,8869;0,8905;0,8866;8,2490
9,0000;16,0000;0,8832;0,8873;0,8828;6,4730
9,0000;16,0000;0,8686;0,8686;0,8690;8,2560
9,0000;16,0000;0,8650;0,8693;0,8647;6,2970
9,0000;16,0000;0,8723;0,8772;0,8718;12,5410
9,0000;16,0000;0,8431;0,8401;0,8439;5,0530
9,0000;16,0000;0,8577;0,8641;0,8570;7,1160
9,0000;16,0000;0,8759;0,8768;0,8762;11,8849
9,0000;16,0000;0,8869;0,8897;0,8867;14,1530
9,0000;16,0000;0,8759;0,8794;0,8757;10,0290
9,0000;16,0000;0,8650;0,8674;0,8650;6,5939
9,0000;16,0000;0,8650;0,8645;0,8655;7,0990
9,0000;16,0000;0,8650;0,8674;0,8650;12,5530
9,0000;16,0000;0,8504;0,8509;0,8507;6,1060
9,0000;16,0000;0,8577;0,8571;0,8582;8,0880
9,0000;16,0000;0,8905;0,8951;0,8900;4,5170
9,0000;16,0000;0,8796;0,8858;0,8788;6,8700
9,0000;16,0000;0,8504;0,8509;0,8507;5,2319
9,0000;16,0000;0,8577;0,8612;0,8575;4,3420
9,0000;16,0000;0,8905;0,8905;0,8909;8,7930
9,0000;16,0000;0,8796;0,8834;0,8793;7,3060
10,0000;16,0000;0,8577;0,8602;0,8577;4,9427
10,0000;16,0000;0,8869;0,8905;0,8866;8,7370
10,0000;16,0000;0,8358;0,8410;0,8354;10,7580
10,0000;16,0000;0,8540;0,8540;0,8544;8,8550
10,0000;16,0000;0,8759;0,8768;0,8762;6,8470
10,0000;16,0000;0,8577;0,8561;0,8583;6,8899
10,0000;16,0000;0,8175;0,8106;0,8187;6,1929
10,0000;16,0000;0,8577;0,8550;0,8585;7,5600
10,0000;16,0000;0,8759;0,8768;0,8762;5,5740
10,0000;16,0000;0,8832;0,8889;0,8825;6,9451
10,0000;16,0000;0,8686;0,8732;0,8682;6,4349
10,0000;16,0000;0,7920;0,7833;0,7932;6,1790
10,0000;16,0000;0,8723;0,8736;0,8724;5,4110
10,0000;16,0000;0,8686;0,8686;0,8690;10,4310
10,0000;16,0000;0,8540;0,8551;0,8543;7,4280
10,0000;16,0000;0,9051;0,9091;0,9046;6,1990
10,0000;16,0000;0,8832;0,8832;0,8836;7,4410
10,0000;16,0000;0,8723;0,8689;0,8732;6,9170
10,0000;16,0000;0,8102;0,8219;0,8092;7,5930
10,0000;16,0000;0,8832;0,8841;0,8835;4,7900
10,0000;16,0000;0,8248;0,8411;0,8230;6,2370
10,0000;16,0000;0,8796;0,8834;0,8793;7,4930
10,0000;16,0000;0,8759;0,8811;0,8754;8,4029
10,0000;16,0000;0,8394;0,8370;0,8401;5,8050
10,0000;16,0000;0,8978;0,8993;0,8979;12,8480
10,0000;16,0000;0,8613;0,8652;0,8611;6,1970
10,0000;16,0000;0,8686;0,8723;0,8684;6,3500
10,0000;16,0000;0,8613;0,8671;0,8608;9,2650
10,0000;16,0000;0,8650;0,8645;0,8655;9,3852
10,0000;16,0000;0,8577;0,8571;0,8582;5,8572
10,0000;16,0000;0,8796;0,8834;0,8793;12,7412
10,0000;16,0000;0,7555;0,7744;0,7540;6,1780
10,0000;16,0000;0,8832;0,8849;0,8833;6,4320
10,0000;16,0000;0,8650;0,8683;0,8648;6,3910
10,0000;16,0000;0,8175;0,8227;0,8173;6,8770
10,0000;16,0000;0,8577;0,8571;0,8582;6,4300
10,0000;16,0000;0,7482;0,7692;0,7465;5,3500
10,0000;16,0000;0,8467;0,8467;0,8471;4,4970
10,0000;16,0000;0,8723;0,8736;0,8724;5,2610
10,0000;16,0000;0,8613;0,8652;0,8611;5,5410
10,0000;16,0000;0,8796;0,8834;0,8793;6,8070
10,0000;16,0000;0,8650;0,8674;0,8650;5,6867
10,0000;16,0000;0,8394;0,8451;0,8390;9,9919
10,0000;16,0000;0,8759;0,8777;0,8760;6,8420
10,0000;16,0000;0,8796;0,8809;0,8797;11,6385
10,0000;16,0000;0,8686;0,8732;0,8682;6,2210
10,0000;16,0000;0,8504;0,8509;0,8507;5,7030
10,0000;16,0000;0,8723;0,8763;0,8720;6,8860
10,0000;16,0000;0,7956;0,8133;0,7939;7,3834
10,0000;16,0000;0,7993;0,8110;0,7983;4,6810
11,0000;16,0000;0,8832;0,8865;0,8830;7,2880
11,0000;16,0000;0,8613;0,8662;0,8609;7,0890
11,0000;16,0000;0,8832;0,8865;0,8830;6,4200
11,0000;16,0000;0,8905;0,8929;0,8905;5,1570
11,0000;16,0000;0,8686;0,8741;0,8681;4,9990
11,0000;16,0000;0,8102;0,8169;0,8098;6,3260
11,0000;16,0000;0,8285;0,8240;0,8294;4,8113
11,0000;16,0000;0,8759;0,8786;0,8759;3,9881
11,0000;16,0000;0,7555;0,7509;0,7562;7,1150
11,0000;16,0000;0,8759;0,8786;0,8759;6,0130
11,0000;16,0000;0,8759;0,8786;0,8759;6,7780
11,0000;16,0000;0,8686;0,8686;0,8690;7,2540
11,0000;16,0000;0,8723;0,8789;0,8715;9,0070
11,0000;16,0000;0,8613;0,8643;0,8612;10,9180
11,0000;16,0000;0,8431;0,8352;0,8445;5,5980
11,0000;16,0000;0,8723;0,8763;0,8720;4,6190
11,0000;16,0000;0,8613;0,8550;0,8627;8,9020
11,0000;16,0000;0,8650;0,8720;0,8642;6,1530
11,0000;16,0000;0,8212;0,8123;0,8226;4,0126
11,0000;16,0000;0,8759;0,8819;0,8752;5,8220
11,0000;16,0000;0,8540;0,8529;0,8546;4,1970
11,0000;16,0000;0,8540;0,8519;0,8547;5,7890
11,0000;16,0000;0,8540;0,8551;0,8543;12,4181
11,0000;16,0000;0,8540;0,8540;0,8544;8,2110
11,0000;16,0000;0,8394;0,8382;0,8400;5,9570
11,0000;16,0000;0,8139;0,8317;0,8119;14,3390
11,0000;16,0000;0,8467;0,8456;0,8473;5,0030
11,0000;16,0000;0,8796;0,8834;0,8793;6,4739
11,0000;16,0000;0,8613;0,8643;0,8612;6,2120
11,0000;16,0000;0,8650;0,8664;0,8651;7,2001
11,0000;16,0000;0,8613;0,8613;0,8617;5,3290
11,0000;16,0000;0,8613;0,8690;0,8604;4,2429
11,0000;16,0000;0,8759;0,8794;0,8757;7,2863
11,0000;16,0000;0,8613;0,8643;0,8612;6,4260
11,0000;16,0000;0,7956;0,7879;0,7968;4,7640
11,0000;16,0000;0,8650;0,8683;0,8648;4,6670
11,0000;16,0000;0,8869;0,8889;0,8869;8,7096
11,0000;16,0000;0,8832;0,8832;0,8836;6,3480
11,0000;16,0000;0,8431;0,8390;0,8440;4,1719
11,0000;16,0000;0,8577;0,8602;0,8577;9,9040
11,0000;16,0000;0,8650;0,8655;0,8653;6,2000
11,0000;16,0000;0,8796;0,8817;0,8796;8,0599
11,0000;16,0000;0,8613;0,8652;0,8611;4,2670
11,0000;16,0000;0,8540;0,8582;0,8538;5,8660
11,0000;16,0000;0,8394;0,8333;0,8406;8,2061
11,0000;16,0000;0,8869;0,8897;0,8867;4,3260
11,0000;16,0000;0,8650;0,8674;0,8650;4,8270
11,0000;16,0000;0,8248;0,8140;0,8265;4,6820
11,0000;16,0000;0,8869;0,8912;0,8864;5,8910
11,0000;16,0000;0,8869;0,8889;0,8869;10,4180
12,0000;16,0000;0,8029;0,7985;0,8038;4,6660
12,0000;16,0000;0,8540;0,8621;0,8531;5,8280
12,0000;16,0000;0,8796;0,8834;0,8793;6,4055
12,0000;16,0000;0,8796;0,8834;0,8793;6,8040
12,0000;16,0000;0,8759;0,8722;0,8770;6,1990
12,0000;16,0000;0,8723;0,8772;0,8718;8,9141
12,0000;16,0000;0,8540;0,8529;0,8546;5,2910
12,0000;16,0000;0,8394;0,8451;0,8390;6,5218
12,0000;16,0000;0,8832;0,8857;0,8832;8,1539
12,0000;16,0000;0,8431;0,8436;0,8434;5,6490
12,0000;16,0000;0,8796;0,8809;0,8797;5,5908
12,0000;16,0000;0,8431;0,8425;0,8436;4,1375
12,0000;16,0000;0,8869;0,8873;0,8872;6,0740
12,0000;16,0000;0,8285;0,8185;0,8301;5,0307
12,0000;16,0000;0,8759;0,8786;0,8759;7,4106
12,0000;16,0000;0,8358;0,8327;0,8366;5,0510
12,0000;16,0000;0,8066;0,7954;0,8082;6,0615
12,0000;16,0000;0,8577;0,8622;0,8574;7,3020
12,0000;16,0000;0,8686;0,8714;0,8686;4,9544
12,0000;16,0000;0,8577;0,8582;0,8580;5,2570
12,0000;16,0000;0,8358;0,8399;0,8356;4,7558
12,0000;16,0000;0,8869;0,8905;0,8866;5,1544
12,0000;16,0000;0,8613;0,8593;0,8620;5,7160
12,0000;16,0000;0,8796;0,8834;0,8793;7,0350
12,0000;16,0000;0,8759;0,8811;0,8754;3,6250
12,0000;16,0000;0,8212;0,8304;0,8204;6,4490
12,0000;16,0000;0,8577;0,8632;0,8572;3,8800
12,0000;16,0000;0,8358;0,8302;0,8369;5,7250
12,0000;16,0000;0,7810;0,7887;0,7806;3,8750
12,0000;16,0000;0,8869;0,8905;0,8866;4,3320
12,0000;16,0000;0,8321;0,8284;0,8330;4,3230
12,0000;16,0000;0,8540;0,8561;0,8541;4,0610
12,0000;16,0000;0,8796;0,8826;0,8794;5,2190
12,0000;16,0000;0,8540;0,8582;0,8538;4,5520
12,0000;16,0000;0,8540;0,8621;0,8531;6,6360
12,0000;16,0000;0,8832;0,8849;0,8833;5,0570
12,0000;16,0000;0,8650;0,8683;0,8648;4,6020
12,0000;16,0000;0,8832;0,8889;0,8825;5,9700
12,0000;16,0000;0,8796;0,8834;0,8793;5,3190
12,0000;16,0000;0,7993;0,7860;0,8010;4,8970
12,0000;16,0000;0,8905;0,8929;0,8905;9,3681
12,0000;16,0000;0,8905;0,8944;0,8901;6,3260
12,0000;16,0000;0,8759;0,8777;0,8760;6,7661
12,0000;16,0000;0,8759;0,8794;0,8757;6,6240
12,0000;16,0000;0,8577;0,8582;0,8580;4,7539
12,0000;16,0000;0,8540;0,8561;0,8541;9,7160
12,0000;16,0000;0,8175;0,8299;0,8163;4,1319
12,0000;16,0000;0,8285;0,8253;0,8293;5,2150
12,0000;16,0000;0,8504;0,8530;0,8504;7,4130
12,0000;16,0000;0,8358;0,8302;0,8369;7,4820
13,0000;16,0000;0,8869;0,8897;0,8867;9,0359
13,0000;16,0000;0,7847;0,8053;0,7827;5,7849
13,0000;16,0000;0,8504;0,8476;0,8512;5,9090
13,0000;16,0000;0,8029;0,8188;0,8014;3,9980
13,0000;16,0000;0,8832;0,8849;0,8833;4,4669
13,0000;16,0000;0,8759;0,8768;0,8762;5,6760
13,0000;16,0000;0,8686;0,8667;0,8693;3,4710
13,0000;16,0000;0,8358;0,8315;0,8367;4,2317
13,0000;16,0000;0,8832;0,8873;0,8828;6,8020
13,0000;16,0000;0,8212;0,8048;0,8234;3,0130
13,0000;16,0000;0,8175;0,8214;0,8174;5,9460
13,0000;16,0000;0,8650;0,8655;0,8653;9,2570
13,0000;16,0000;0,8321;0,8284;0,8330;8,0550
13,0000;16,0000;0,8577;0,8561;0,8583;7,8420
13,0000;16,0000;0,8613;0,8582;0,8622;3,6720
13,0000;16,0000;0,8686;0,8696;0,8689;11,9080
13,0000;16,0000;0,8285;0,8303;0,8286;7,2640
13,0000;16,0000;0,8759;0,8777;0,8760;8,0520
13,0000;16,0000;0,8540;0,8529;0,8546;4,6640
13,0000;16,0000;0,8759;0,8794;0,8757;3,8620
13,0000;16,0000;0,8942;0,8953;0,8943;7,5500
13,0000;16,0000;0,8832;0,8873;0,8828;4,1360
13,0000;16,0000;0,8832;0,8841;0,8835;9,2690
13,0000;16,0000;0,8686;0,8732;0,8682;4,8710
13,0000;16,0000;0,8540;0,8601;0,8535;6,7290
13,0000;16,0000;0,8686;0,8676;0,8692;5,7467
13,0000;16,0000;0,8942;0,8961;0,8942;9,3050
13,0000;16,0000;0,8613;0,8582;0,8622;4,9175
13,0000;16,0000;0,8723;0,8718;0,8728;10,6080
13,0000;16,0000;0,8723;0,8763;0,8720;4,5898
13,0000;16,0000;0,8650;0,8693;0,8647;10,8650
13,0000;16,0000;0,8723;0,8689;0,8732;6,7150
13,0000;16,0000;0,8285;0,8278;0,8289;4,2140
13,0000;16,0000;0,8650;0,8664;0,8651;4,8460
13,0000;16,0000;0,8540;0,8611;0,8533;5,4840
13,0000;16,0000;0,7993;0,8161;0,7977;5,8145
13,0000;16,0000;0,8686;0,8696;0,8689;6,3260
13,0000;16,0000;0,8540;0,8551;0,8543;4,3350
13,0000;16,0000;0,8686;0,8723;0,8684;6,6379
13,0000;16,0000;0,8869;0,8912;0,8864;5,4180
13,0000;16,0000;0,8613;0,8593;0,8620;5,7250
13,0000;16,0000;0,8723;0,8763;0,8720;4,2560
13,0000;16,0000;0,8869;0,8881;0,8870;7,8500
13,0000;16,0000;0,8723;0,8718;0,8728;7,3240
13,0000;16,0000;0,8832;0,8865;0,8830;8,0570
13,0000;16,0000;0,8723;0,8736;0,8724;6,1346
13,0000;16,0000;0,8759;0,8794;0,8757;7,1663
13,0000;16,0000;0,8796;0,8834;0,8793;9,4392
13,0000;16,0000;0,8467;0,8433;0,8476;4,0083
13,0000;16,0000;0,8175;0,8148;0,8182;4,9030
14,0000;16,0000;0,8321;0,8425;0,8311;6,7509
14,0000;16,0000;0,8248;0,8261;0,8251;4,8160
14,0000;16,0000;0,9051;0,9058;0,9054;8,1490
14,0000;16,0000;0,8796;0,8817;0,8796;4,6890
14,0000;16,0000;0,8723;0,8772;0,8718;5,8260
14,0000;16,0000;0,8212;0,8032;0,8236;5,9246
14,0000;16,0000;0,8431;0,8491;0,8426;4,1740
14,0000;16,0000;0,8285;0,8240;0,8294;6,0720
14,0000;16,0000;0,8285;0,8226;0,8296;8,8710
14,0000;16,0000;0,8358;0,8315;0,8367;4,5960
14,0000;16,0000;0,8577;0,8641;0,8570;6,8770
14,0000;16,0000;0,8431;0,8481;0,8428;3,9698
14,0000;16,0000;0,8248;0,8261;0,8251;4,7460
14,0000;16,0000;0,8686;0,8741;0,8681;9,5980
14,0000;16,0000;0,8686;0,8667;0,8693;4,2471
14,0000;16,0000;0,7591;0,7785;0,7576;8,1640
14,0000;16,0000;0,8832;0,8881;0,8827;9,7890
14,0000;16,0000;0,8613;0,8593;0,8620;5,9920
14,0000;16,0000;0,8540;0,8611;0,8533;5,3509
14,0000;16,0000;0,8686;0,8714;0,8686;5,0890
14,0000;16,0000;0,8212;0,8218;0,8215;7,0660
14,0000;16,0000;0,8577;0,8561;0,8583;3,9300
14,0000;16,0000;0,8723;0,8763;0,8720;5,9029
14,0000;16,0000;0,8905;0,8913;0,8908;3,9460
14,0000;16,0000;0,8759;0,8777;0,8760;6,5930
14,0000;16,0000;0,8577;0,8622;0,8574;7,0340
14,0000;16,0000;0,8394;0,8370;0,8401;5,9302
14,0000;16,0000;0,8759;0,8777;0,8760;5,8064
14,0000;16,0000;0,8796;0,8834;0,8793;10,8520
14,0000;16,0000;0,8613;0,8652;0,8611;4,7650
14,0000;16,0000;0,8650;0,8664;0,8651;5,4937
14,0000;16,0000;0,8686;0,8732;0,8682;6,4027
14,0000;16,0000;0,8321;0,8309;0,8327;5,6986
14,0000;16,0000;0,8285;0,8213;0,8297;4,9407
14,0000;16,0000;0,8504;0,8520;0,8505;3,6800
14,0000;16,0000;0,8540;0,8529;0,8546;8,3798
14,0000;16,0000;0,8686;0,8686;0,8690;5,6400
14,0000;16,0000;0,8175;0,8092;0,8189;5,5490
14,0000;16,0000;0,8686;0,8741;0,8681;9,5140
14,0000;16,0000;0,8504;0,8509;0,8507;9,6398
14,0000;16,0000;0,8577;0,8582;0,8580;5,6188
14,0000;16,0000;0,8394;0,8382;0,8400;4,3960
14,0000;16,0000;0,8431;0,8413;0,8437;3,3322
14,0000;16,0000;0,8723;0,8754;0,8721;5,0220
14,0000;16,0000;0,8504;0,8520;0,8505;5,7760
14,0000;16,0000;0,8686;0,8676;0,8692;5,9900
14,0000;16,0000;0,8650;0,8664;0,8651;4,7960
14,0000;16,0000;0,8796;0,8826;0,8794;8,5090
14,0000;16,0000;0,8504;0,8509;0,8507;6,2500
14,0000;16,0000;0,8285;0,8339;0,8281;3,4160
15,0000;16,0000;0,8723;0,8754;0,8721;5,8960
15,0000;16,0000;0,8394;0,8462;0,8389;2,8470
15,0000;16,0000;0,8650;0,8645;0,8655;3,5600
15,0000;16,0000;0,7920;0,7765;0,7939;9,9950
15,0000;16,0000;0,8759;0,8750;0,8765;5,4508
15,0000;16,0000;0,7190;0,7459;0,7170;5,6858
15,0000;16,0000;0,8613;0,8613;0,8617;3,2020
15,0000;16,0000;0,8431;0,8300;0,8451;3,7000
15,0000;16,0000;0,8467;0,8489;0,8468;6,4281
15,0000;16,0000;0,8686;0,8714;0,8686;7,1330
15,0000;16,0000;0,8613;0,8623;0,8616;4,0460
15,0000;16,0000;0,8431;0,8413;0,8437;4,2910
15,0000;16,0000;0,7518;0,7481;0,7525;5,0340
15,0000;16,0000;0,8285;0,8339;0,8281;4,7641
15,0000;16,0000;0,8650;0,8683;0,8648;4,9099
15,0000;16,0000;0,8723;0,8718;0,8728;4,9700
15,0000;16,0000;0,8467;0,8456;0,8473;4,4130
15,0000;16,0000;0,8650;0,8674;0,8650;4,9480
15,0000;16,0000;0,8577;0,8571;0,8582;8,4574
15,0000;16,0000;0,8650;0,8655;0,8653;3,1820
15,0000;16,0000;0,8285;0,8327;0,8283;6,0630
15,0000;16,0000;0,8139;0,7952;0,8163;3,3870
15,0000;16,0000;0,8285;0,8303;0,8286;4,3460
15,0000;16,0000;0,8321;0,8296;0,8328;4,7930
15,0000;16,0000;0,8759;0,8768;0,8762;4,4910
15,0000;16,0000;0,8759;0,8803;0,8755;4,4100
15,0000;16,0000;0,8066;0,8114;0,8064;3,1950
15,0000;16,0000;0,8467;0,8542;0,8460;3,3240
15,0000;16,0000;0,8467;0,8444;0,8474;7,4340
15,0000;16,0000;0,8066;0,7922;0,8085;5,8571
15,0000;16,0000;0,8394;0,8440;0,8392;6,5500
15,0000;16,0000;0,8759;0,8794;0,8757;6,0540
15,0000;16,0000;0,8540;0,8529;0,8546;3,9980
15,0000;16,0000;0,8248;0,8261;0,8251;2,9500
15,0000;16,0000;0,8212;0,8244;0,8212;4,6150
15,0000;16,0000;0,8540;0,8519;0,8547;4,6870
15,0000;16,0000;0,8394;0,8333;0,8406;6,9861
15,0000;16,0000;0,8613;0,8582;0,8622;4,0911
15,0000;16,0000;0,8212;0,8205;0,8216;6,5167
15,0000;16,0000;0,8577;0,8612;0,8575;4,0160
15,0000;16,0000;0,8066;0,8114;0,8064;3,4640
15,0000;16,0000;0,8504;0,8530;0,8504;3,8023
15,0000;16,0000;0,8613;0,8662;0,8609;4,3610
15,0000;16,0000;0,8686;0,8759;0,8678;5,2590
15,0000;16,0000;0,8358;0,8464;0,8346;5,0200
15,0000;16,0000;0,8212;0,8244;0,8212;5,0429
15,0000;16,0000;0,8504;0,8571;0,8497;3,0130
15,0000;16,0000;0,8285;0,8303;0,8286;3,1980
15,0000;16,0000;0,8650;0,8674;0,8650;4,6510
15,0000;16,0000;0,7737;0,7847;0,7730;5,3280
16,0000;16,0000;0,8613;0,8633;0,8614;5,3599
16,0000;16,0000;0,8613;0,8571;0,8624;4,7170
16,0000;16,0000;0,8723;0,8763;0,8720;5,1460
16,0000;16,0000;0,8650;0,8683;0,8648;4,1749
16,0000;16,0000;0,8650;0,8683;0,8648;4,3190
16,0000;16,0000;0,8540;0,8571;0,8539;4,7949
16,0000;16,0000;0,8577;0,8602;0,8577;3,4932
16,0000;16,0000;0,8869;0,8897;0,8867;5,9120
16,0000;16,0000;0,8613;0,8652;0,8611;4,4450
16,0000;16,0000;0,8212;0,8281;0,8207;6,3749
16,0000;16,0000;0,8029;0,8015;0,8035;4,4365
16,0000;16,0000;0,8759;0,8794;0,8757;5,7150
16,0000;16,0000;0,8577;0,8651;0,8569;6,2938
16,0000;16,0000;0,8066;0,8000;0,8077;4,9327
16,0000;16,0000;0,8869;0,8873;0,8872;3,6260
16,0000;16,0000;0,8650;0,8702;0,8645;7,8850
16,0000;16,0000;0,7920;0,7927;0,7923;3,8001
16,0000;16,0000;0,7993;0,7893;0,8007;4,0730
16,0000;16,0000;0,8686;0,8732;0,8682;4,5800
16,0000;16,0000;0,7482;0,7473;0,7486;4,1810
16,0000;16,0000;0,8248;0,8248;0,8252;5,9950
16,0000;16,0000;0,8832;0,8865;0,8830;5,0060
16,0000;16,0000;0,8650;0,8655;0,8653;3,4239
16,0000;16,0000;0,7993;0,7893;0,8007;4,3680
16,0000;16,0000;0,8686;0,8723;0,8684;3,4515
16,0000;16,0000;0,8504;0,8476;0,8512;7,4310
16,0000;16,0000;0,8431;0,8436;0,8434;5,6760
16,0000;16,0000;0,7847;0,7958;0,7838;5,3220
16,0000;16,0000;0,8577;0,8622;0,8574;6,4100
16,0000;16,0000;0,8504;0,8441;0,8517;5,2524
16,0000;16,0000;0,8723;0,8754;0,8721;8,0240
16,0000;16,0000;0,8723;0,8772;0,8718;4,3430
16,0000;16,0000;0,8905;0,8936;0,8903;2,8130
16,0000;16,0000;0,8650;0,8674;0,8650;6,8200
16,0000;16,0000;0,8321;0,8296;0,8328;5,3820
16,0000;16,0000;0,8577;0,8592;0,8578;7,2941
16,0000;16,0000;0,8467;0,8456;0,8473;7,1740
16,0000;16,0000;0,8905;0,8944;0,8901;6,3570
16,0000;16,0000;0,8759;0,8794;0,8757;4,8040
16,0000;16,0000;0,8467;0,8409;0,8479;4,0760
16,0000;16,0000;0,8285;0,8396;0,8273;6,4810
16,0000;16,0000;0,8759;0,8750;0,8765;4,7900
16,0000;16,0000;0,8248;0,8154;0,8263;4,6780
16,0000;16,0000;0,8650;0,8674;0,8650;6,6180
16,0000;16,0000;0,8577;0,8561;0,8583;4,0230
16,0000;16,0000;0,8321;0,8271;0,8332;3,3830
16,0000;16,0000;0,8613;0,8690;0,8604;3,7540
16,0000;16,0000;0,8577;0,8592;0,8578;9,0140
16,0000;16,0000;0,8285;0,8185;0,8301;4,2720
16,0000;16,0000;0,8358;0,8399;0,8356;3,8470
17,0000;16,0000;0,8212;0,8256;0,8210;6,2982
17,0000;16,0000;0,8394;0,8346;0,8405;7,7390
17,0000;16,0000;0,8796;0,8858;0,8788;5,6460
17,0000;16,0000;0,8686;0,8696;0,8689;4,0126
17,0000;16,0000;0,8650;0,8664;0,8651;7,1580
17,0000;16,0000;0,8832;0,8815;0,8840;6,4171
17,0000;16,0000;0,8504;0,8561;0,8499;5,7840
17,0000;16,0000;0,8358;0,8387;0,8358;5,7230
17,0000;16,0000;0,8759;0,8794;0,8757;5,6840
17,0000;16,0000;0,8723;0,8754;0,8721;4,8940
17,0000;16,0000;0,8212;0,8165;0,8221;3,2970
17,0000;16,0000;0,8321;0,8309;0,8327;6,1335
17,0000;16,0000;0,8321;0,8296;0,8328;5,6700
17,0000;16,0000;0,8431;0,8413;0,8437;4,1910
17,0000;16,0000;0,8212;0,8178;0,8220;4,4400
17,0000;16,0000;0,8650;0,8693;0,8647;3,6790
17,0000;16,0000;0,7591;0,7556;0,7598;5,0820
17,0000;16,0000;0,8431;0,8470;0,8429;4,6350
17,0000;16,0000;0,8358;0,8352;0,8362;4,4630
17,0000;16,0000;0,8723;0,8718;0,8728;5,7543
17,0000;16,0000;0,8248;0,8261;0,8251;2,7190
17,0000;16,0000;0,8358;0,8364;0,8361;4,7860
17,0000;16,0000;0,8175;0,8227;0,8173;4,3260
17,0000;16,0000;0,7044;0,7178;0,7037;3,9730
